PassengerId,Alone,CompCntReduced,HomePlanetOrd,CryoSleep,CabinDeckOrd,CabinPort,DestinationOrd,DiscretizedAge4,DiscretizedAge5,VIP,PosRoomService,PosFoodCourt,PosShoppingMall,PosSpa,PosVRDeck,PTTotalSpent,Transported
2590_02,FALSE,2,0,FALSE,4,TRUE,2,3,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.6185746993102277,FALSE
2590_03,FALSE,2,0,TRUE,4,TRUE,1,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2591_01,FALSE,1,0,FALSE,3,FALSE,1,0,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.5300165826678921,FALSE
2591_02,FALSE,1,0,FALSE,4,FALSE,2,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.6100088578562712,FALSE
2592_01,FALSE,1,2,FALSE,5,TRUE,2,2,2,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.6269334005791801,FALSE
2592_02,FALSE,1,2,FALSE,5,TRUE,2,0,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1.1253941713312563,FALSE
2593_01,TRUE,0,0,FALSE,4,TRUE,2,2,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.6343609902337416,FALSE
2594_01,TRUE,0,1,TRUE,0,FALSE,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2595_01,FALSE,3+,2,FALSE,3,TRUE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2595_02,FALSE,3+,2,TRUE,3,TRUE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2595_03,FALSE,3+,2,FALSE,5,TRUE,2,2,2,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.6933663847861322,FALSE
2595_04,FALSE,3+,2,FALSE,3,TRUE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2596_01,FALSE,1,2,FALSE,5,TRUE,2,1,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1.0876752472502842,FALSE
2596_02,FALSE,1,2,TRUE,3,TRUE,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2597_01,FALSE,1,2,TRUE,3,FALSE,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2597_02,FALSE,1,2,FALSE,3,FALSE,0,2,3,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1.035890862725178,FALSE
2598_01,TRUE,0,2,FALSE,3,TRUE,2,2,3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.9805764427172904,FALSE
2599_01,TRUE,0,0,TRUE,4,FALSE,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2601_01,TRUE,0,2,TRUE,3,TRUE,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2602_01,FALSE,2,2,TRUE,2,TRUE,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2602_02,FALSE,2,2,FALSE,2,TRUE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2602_03,FALSE,2,2,TRUE,2,TRUE,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2605_01,TRUE,0,2,TRUE,5,FALSE,0,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2606_01,FALSE,1,0,FALSE,3,TRUE,2,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.6416328210047884,FALSE
2606_02,FALSE,1,0,FALSE,3,TRUE,2,3,4,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.6412728248954526,FALSE
2607_01,FALSE,3+,1,TRUE,0,FALSE,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2607_02,FALSE,3+,1,TRUE,0,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2607_03,FALSE,3+,1,FALSE,0,FALSE,0,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.9770601686585132,TRUE
2607_04,FALSE,3+,1,FALSE,0,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2609_01,TRUE,0,0,TRUE,4,FALSE,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2616_01,TRUE,0,0,FALSE,3,TRUE,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.6119743817792842,FALSE
2617_01,TRUE,0,0,FALSE,4,TRUE,1,2,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.4714367762972727,FALSE
2618_01,TRUE,0,1,TRUE,2,TRUE,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2619_01,TRUE,0,0,FALSE,3,FALSE,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.907095053499465,FALSE
2622_01,TRUE,0,0,FALSE,3,FALSE,0,2,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.4898790800543944,FALSE
2624_01,TRUE,0,0,FALSE,3,TRUE,2,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.6332569488122893,FALSE
2625_01,FALSE,1,0,TRUE,4,TRUE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2625_02,FALSE,1,0,FALSE,2,TRUE,2,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,0.8355768052197734,FALSE
2626_01,TRUE,0,0,FALSE,3,TRUE,2,1,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.5676936028570939,FALSE
2627_01,TRUE,0,0,FALSE,3,TRUE,1,3,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.5549748582338896,FALSE
2628_01,FALSE,1,1,TRUE,5,TRUE,0,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2628_02,FALSE,1,1,FALSE,5,TRUE,0,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.9331461653800062,FALSE
2629_01,TRUE,0,0,FALSE,4,TRUE,2,1,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.6060438968749641,FALSE
2631_01,TRUE,0,2,TRUE,3,TRUE,0,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2633_01,TRUE,0,0,FALSE,4,TRUE,0,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2634_01,TRUE,0,2,TRUE,3,FALSE,2,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2635_01,TRUE,0,2,FALSE,5,TRUE,2,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.9015855568609756,TRUE
2636_01,TRUE,0,0,FALSE,4,FALSE,2,1,1,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.6064424504131767,FALSE
2638_01,TRUE,0,0,FALSE,2,FALSE,2,1,2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.5983824666029234,FALSE
2640_01,TRUE,0,0,FALSE,3,FALSE,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6918116853800746,FALSE
2641_01,TRUE,0,0,TRUE,4,FALSE,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2642_01,TRUE,0,0,FALSE,4,TRUE,2,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.6072381782303369,FALSE
2643_01,TRUE,0,0,FALSE,3,FALSE,1,2,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.6291784435130039,FALSE
2645_01,FALSE,3+,1,FALSE,1,FALSE,2,3,4,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.1226218946922013,TRUE
2645_02,FALSE,3+,1,FALSE,1,FALSE,2,3,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1.658761326814485,FALSE
2645_03,FALSE,3+,1,TRUE,1,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2645_04,FALSE,3+,1,FALSE,1,FALSE,0,2,2,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1.2992155067400468,TRUE
2645_05,FALSE,3+,1,TRUE,1,FALSE,0,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2646_01,TRUE,0,1,FALSE,0,TRUE,0,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.4809590345618302,FALSE
2647_01,TRUE,0,0,FALSE,3,TRUE,2,1,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.5623005776724757,FALSE
2648_01,TRUE,0,0,FALSE,4,FALSE,2,1,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.6068405438322135,FALSE
2649_01,TRUE,0,2,FALSE,5,TRUE,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1.0128693018407042,FALSE
2650_01,TRUE,0,0,TRUE,4,TRUE,2,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2651_01,TRUE,0,1,TRUE,0,FALSE,0,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2652_01,TRUE,0,0,FALSE,3,FALSE,2,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.5613934097864182,TRUE
2655_01,TRUE,0,0,TRUE,4,FALSE,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2657_01,TRUE,0,0,FALSE,3,FALSE,2,1,1,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.5672474183052796,FALSE
2658_01,TRUE,0,0,FALSE,3,TRUE,2,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.9739380226716032,FALSE
2659_01,TRUE,0,2,FALSE,2,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2660_01,TRUE,0,0,FALSE,3,TRUE,2,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.7400762400025713,FALSE
2661_01,FALSE,1,0,FALSE,3,FALSE,2,1,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.5859271226194314,FALSE
2661_02,FALSE,1,0,TRUE,4,FALSE,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2662_01,TRUE,0,2,FALSE,3,TRUE,0,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,1.0058731017902027,FALSE
2663_01,TRUE,0,0,FALSE,3,TRUE,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.6092195030694181,TRUE
2664_01,TRUE,0,2,TRUE,2,FALSE,1,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2666_01,FALSE,1,2,TRUE,2,FALSE,2,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2666_02,FALSE,1,2,FALSE,2,FALSE,0,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.9293061880088171,FALSE
2668_01,FALSE,1,0,FALSE,3,FALSE,0,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1.035890862725178,FALSE
2668_02,FALSE,1,0,FALSE,4,FALSE,0,2,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.5627532601178692,FALSE
2670_01,TRUE,0,0,FALSE,4,TRUE,2,1,1,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.6068405438322135,FALSE
2671_01,TRUE,0,0,FALSE,3,TRUE,0,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.6020328104420015,FALSE
2672_01,TRUE,0,0,FALSE,3,TRUE,1,1,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.7560176423329932,FALSE
2675_01,TRUE,0,1,FALSE,1,FALSE,2,2,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,1.3427498157144613,TRUE
2676_01,TRUE,0,1,FALSE,0,TRUE,0,2,3,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1.3420958011192488,TRUE
2677_01,TRUE,0,1,FALSE,5,FALSE,2,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.9607365835385964,FALSE
2678_01,TRUE,0,0,FALSE,3,FALSE,2,1,1,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.555899215627699,TRUE
2679_01,TRUE,0,0,TRUE,4,FALSE,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2682_01,TRUE,0,0,FALSE,4,TRUE,2,2,3,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.6369235008391125,FALSE
2683_01,TRUE,0,1,FALSE,5,FALSE,2,2,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.7627093675935145,TRUE
2684_01,TRUE,0,1,FALSE,0,TRUE,2,3,3,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1.7917862389712205,FALSE
2685_01,TRUE,0,0,FALSE,4,TRUE,2,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,0.6437849971870298,FALSE
2687_01,TRUE,0,0,FALSE,3,TRUE,2,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.7842284108048715,TRUE
2688_01,TRUE,0,0,FALSE,3,TRUE,2,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.6020328104420015,FALSE
2690_01,TRUE,0,0,FALSE,2,FALSE,0,2,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.5690286758076876,TRUE
2691_01,TRUE,0,0,FALSE,3,TRUE,2,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,0.6044450594250497,FALSE
2692_01,TRUE,0,0,FALSE,3,FALSE,2,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.5676936028570939,FALSE
2693_01,FALSE,3+,1,FALSE,5,TRUE,2,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1.0450709094871824,FALSE
2693_02,FALSE,3+,1,FALSE,5,TRUE,0,2,3,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,0.9389886772074166,FALSE
2693_03,FALSE,3+,1,FALSE,5,TRUE,2,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1.062784409851945,FALSE
2693_04,FALSE,3+,1,TRUE,5,TRUE,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2695_01,TRUE,0,2,FALSE,2,FALSE,2,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.6605391316326159,FALSE
2697_01,TRUE,0,2,FALSE,5,FALSE,2,2,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.967468678691422,FALSE
2698_01,TRUE,0,1,FALSE,1,TRUE,2,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1.1987610543454623,FALSE
2700_01,TRUE,0,0,FALSE,3,FALSE,2,1,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.566800651022635,FALSE
2701_01,TRUE,0,0,TRUE,4,FALSE,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2702_01,TRUE,0,0,TRUE,4,TRUE,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2703_01,TRUE,0,0,FALSE,4,FALSE,2,0,1,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0.5255045474674188,FALSE
2704_01,TRUE,0,0,FALSE,3,FALSE,2,3,4,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,0.8156893732853766,FALSE
2706_01,TRUE,0,1,TRUE,0,FALSE,0,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2707_01,FALSE,1,1,FALSE,0,FALSE,2,3,4,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,1.098562443103403,TRUE
2707_02,FALSE,1,1,TRUE,0,FALSE,1,2,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2708_01,TRUE,0,0,FALSE,3,FALSE,1,1,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.5115964496893047,TRUE
2709_01,FALSE,3+,2,TRUE,3,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2709_02,FALSE,3+,2,FALSE,3,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2709_03,FALSE,3+,2,FALSE,3,FALSE,2,2,3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.964556723307408,FALSE
2709_04,FALSE,3+,2,FALSE,3,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2712_01,TRUE,0,1,TRUE,0,FALSE,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2713_01,TRUE,0,0,TRUE,4,TRUE,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2714_01,TRUE,0,0,FALSE,3,TRUE,0,3,4,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.91670799184034,FALSE
2717_01,TRUE,0,0,FALSE,4,FALSE,2,0,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.6369235008391125,FALSE
2718_01,TRUE,0,1,TRUE,0,FALSE,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2720_01,FALSE,2,0,FALSE,4,TRUE,1,1,1,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,1.1079511358762386,FALSE
2720_02,FALSE,2,0,FALSE,4,TRUE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2720_03,FALSE,2,0,TRUE,4,TRUE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2721_01,TRUE,0,0,FALSE,3,TRUE,1,1,2,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,0.6135387827631519,FALSE
2722_01,TRUE,0,2,TRUE,5,FALSE,0,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2723_01,FALSE,1,1,TRUE,1,FALSE,2,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2723_02,FALSE,1,1,FALSE,1,FALSE,2,3,4,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1.3420958011192488,TRUE
2724_01,FALSE,1,2,TRUE,3,TRUE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2724_02,FALSE,1,2,FALSE,3,TRUE,2,3,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.758348289787036,FALSE
2725_01,TRUE,0,0,FALSE,3,TRUE,2,3,3,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0.5290190800651854,FALSE
2726_01,TRUE,0,0,TRUE,4,TRUE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2727_01,TRUE,0,0,FALSE,3,FALSE,2,2,3,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.6291784435130039,FALSE
2729_01,TRUE,0,0,TRUE,4,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2730_01,FALSE,2,0,TRUE,4,FALSE,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2730_02,FALSE,2,0,FALSE,3,FALSE,2,0,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,1.0381770292081915,FALSE
2730_03,FALSE,2,0,TRUE,4,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2732_01,FALSE,1,0,TRUE,4,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2732_02,FALSE,1,0,FALSE,4,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2734_01,TRUE,0,2,FALSE,3,TRUE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2736_01,TRUE,0,2,FALSE,5,TRUE,2,2,2,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.859134086964252,FALSE
2737_01,FALSE,1,1,FALSE,1,FALSE,0,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,0.9496425810571806,TRUE
2737_02,FALSE,1,1,FALSE,1,FALSE,2,1,2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,1.3410580659918272,FALSE
2738_01,TRUE,0,2,FALSE,2,FALSE,2,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.6911878713867046,FALSE
2739_01,TRUE,0,0,TRUE,4,TRUE,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2740_01,TRUE,0,0,FALSE,2,TRUE,2,1,1,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,0.4575257774152091,TRUE
2741_01,TRUE,0,2,FALSE,2,TRUE,2,3,4,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,0.7614322395549181,FALSE
2743_01,TRUE,0,0,FALSE,3,FALSE,2,0,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.5863496556413792,FALSE
2745_01,TRUE,0,2,FALSE,3,TRUE,2,2,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.8751497772973917,FALSE
2746_01,TRUE,0,2,FALSE,3,TRUE,2,3,4,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.7123879663349597,FALSE
2747_01,TRUE,0,2,TRUE,3,TRUE,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2748_01,TRUE,0,0,FALSE,3,FALSE,0,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.5563604571417949,TRUE
2750_01,TRUE,0,0,FALSE,3,TRUE,2,0,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,0.5991970046339358,TRUE
2751_01,TRUE,0,2,TRUE,3,FALSE,2,3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2752_01,FALSE,2,0,FALSE,4,TRUE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2752_02,FALSE,2,0,TRUE,4,TRUE,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2752_03,FALSE,2,0,FALSE,2,TRUE,2,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.6189590547417181,TRUE
2753_01,TRUE,0,0,FALSE,2,FALSE,1,3,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.6437849971870298,FALSE
2754_01,TRUE,0,0,FALSE,2,TRUE,2,0,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.6709465425307364,FALSE
2755_01,TRUE,0,1,TRUE,0,TRUE,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2756_01,TRUE,0,2,FALSE,3,TRUE,0,1,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.718795438815504,FALSE
2758_01,TRUE,0,0,TRUE,4,TRUE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2759_01,TRUE,0,0,FALSE,2,TRUE,2,2,3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.6735827174220068,FALSE
2760_01,FALSE,2,0,TRUE,4,FALSE,2,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2760_02,FALSE,2,0,TRUE,4,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2760_03,FALSE,2,0,TRUE,4,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,TRUE
2762_01,FALSE,1,0,FALSE,4,FALSE,2,2,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,0.6358275991693028,FALSE
2762_02,FALSE,1,0,FALSE,4,FALSE,0,0,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0.4175508809733853,FALSE
2763_01,TRUE,0,0,FALSE,2,TRUE,2,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.6261818068961741,TRUE
2764_01,TRUE,0,0,FALSE,2,FALSE,2,3,4,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.8288569811734382,TRUE
2765_01,TRUE,0,2,FALSE,3,FALSE,2,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.8103735863464214,FALSE
2768_01,FALSE,2,0,FALSE,3,FALSE,2,2,3,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.0598731287677733,TRUE
2768_02,FALSE,2,0,FALSE,4,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2768_03,FALSE,2,0,TRUE,4,FALSE,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-1.1403312343363434,FALSE
2769_01,TRUE,0,0,FALSE,3,TRUE,1,1,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.6848879198290229,FALSE
2770_01,TRUE,0,0,FALSE,4,FALSE,2,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0.8744029256156951,FALSE
2772_01,TRUE,0,0,FALSE,4,FALSE,2,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0.5855040690392918,FALSE
2773_01,TRUE,0,2,FALSE,5,FALSE,2,1,2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,0.6933663847861322,FALSE
2774_01,FALSE,2,0,FALSE,3,TRUE,2,2,2,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.5618472947790107,FALSE
2774_02,FALSE,2,0,FALSE,3,TRUE,2,0,0,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.7425136155716464,FALSE
2774_03,FALSE,2,0,FALSE,3,TRUE,2,0,0,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,0.6646047092798626,FALSE
